filename,judge_folder,case_no,case_type,date,hearing_date,petitioner,respondent,advocates_petitioner,advocates_respondent,aors,judges,bench_size,judgment_author,constitutional_refs,precedents,petition_text,sections,outcome,disposition_type,word_count,char_count,year,month,case_length_days,sections_list,case_duration_days
Crl.A._523_2017.pdf,Justice Syed Mansoor Ali Shah,Criminal Petition No. 94-Q of 2017.,Criminal,2016-06-30,2018-03-10,Unknown,Unknown,Unknown,"Mr. M. Shabbir Rajput, ASC.",Unknown,"justice to persons who have no control over those entrusted with the
duty without promoting the essential aims of the legislature; Justice Asif Saeed Khan Khosa
Mr. Justice Maqbool Baqar
Mr. Justice Syed Mansoor Ali Shah
Criminal Appeal No. ",2.0,"Justice Asif Saeed Khan Khosa
Mr. Justice Maqbool Baqar
Mr. Justice Syed Mansoor Ali Shah
Criminal Appeal No.",Unknown,PLD 2012 SC 380; PLD 2009 SC 39,"In the Supreme Court of Pakistan (Appellate Jurisdiction) Present: Mr. Justice Asif Saeed Khan Khosa Mr. Justice Maqbool Baqar Mr. Justice Syed Mansoor Ali Shah Criminal Appeal No. 523, 524 & 525 of 2017. (On appeal from judgment of Balochistan High Court, Quetta dated 30.6.2016, passed in Crl.A No. 114, 141 & 142/2016) and Criminal Appeal No. 494 of 2017. (On appeal from judgment of Balochistan High Court, Quetta dated 23.5.2016, passed in Crl.A No. 84/2015) and Criminal Appeal No. 452 of 2017. (On appeal from judgment of Balochistan High Court, Quetta dated 25.4.2016, passed in Crl. Jail Appeal No. 33/2015) and Criminal Appeal No. 22 of 2018.","3,4,5,6,8,9,10,11,16,19,34,36,50,60,77,200,382,2007",unknown,Unknown,4259.0,26138.0,2016.0,6.0,618.0,"['3', '4', '5', '6', '8', '9', '10', '11', '16', '19', '34', '36', '50', '60', '77', '200', '382', '2007']",-618.0
Crl.A._81_L_2017.pdf,Justice Syed Mansoor Ali Shah,Unknown,Unknown,2016-01-27,2019-10-05,Unknown,Unknown,Unknown,Unknown,Unknown,"justice
pegged on the lofty notion of societal reform. In an adversarial
system the role of the judge is that of a neutral umpire; justice which
decides on the strength of the evidence of the parties. However; Justice Manzoor Ahmad Malik
Mr. Justice Syed Mansoor Ali Shah
Mr. Justice Qazi Muhammad Amin Ahmed
Criminal Appeals No.; Justice is
done when the most effective and rightful adversary is able to
convince the judge or jury that his or her perspective on the case is
the correct one.",4.0,"Justice is
done when the most effective and rightful adversary is able to
convince the judge or jury that his or her perspective on the case is
the correct one.",article 10; Article 4; Article 10A,PLD 2018 SC 28; PLD 2007 SC 85; PLD 2011 SC 997; PLD 2001 SC 384,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Mr. Justice Manzoor Ahmad Malik Mr. Justice Syed Mansoor Ali Shah Mr. Justice Qazi Muhammad Amin Ahmed Criminal Appeals No.81-L & 82-L of 2017. (on appeal from the judgment of Lahore High Court, Lahore dated 27.01.2016, passed in Crl.A.No.551/2009) Muhammad Naeem (in Crl.A.81-L/17) Irfan Ali (in Crl.A.82-L/17) …Appellants Versus The State, etc (in both cases) …Respondents For the appellants: Chaudhry Muhammad Din Ansari, ASC. (in Crl.A.81-L/17) Nemo. (in Crl.A.82-L/17) For the State: Mr. Irfan Malik, Special Prosecutor, ANF (in both cases)","2,3,4,5,9,10,13,375,423",set aside,Set Aside,1757.0,10747.0,2016.0,1.0,1347.0,"['2', '3', '4', '5', '9', '10', '13', '375', '423']",-1347.0
Crl.A._94_2019.pdf,Justice Syed Mansoor Ali Shah,Unknown,Unknown,2018-11-09,2019-08-04,Unknown,The State,Unknown,Unknown,Unknown,"Justice Asif Saeed Khan Khosa; justice some minimum standards of safety are to be laid down so
as to strike a balance between the prosecution and the defence and
to obviate the chances of miscarriage of justice; Justice
Judge
Islamabad; justice on the other.; justice system based on prudence; Justice Mushir Alam
Mr. Justice Syed Mansoor Ali Shah
Criminal Appeal No. ; justice so that the convictions under the Act are
based on Reports of the Government Analyst that are technically
sound and credible.
; justice in accordance with law and it matters less if
one or many convictions are overturned because of the correct
interpretation and application of the law. Imam Bakhsh
purposively interprets the Act and finds Rule ",8.0,"justice in accordance with law and it matters less if
one or many convictions are overturned because of the correct
interpretation and application of the law. Imam Bakhsh
purposively interprets the Act and finds Rule",Unknown,PLD 2012 SC 280,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Mr. Justice Asif Saeed Khan Khosa, CJ Mr. Justice Mushir Alam Mr. Justice Syed Mansoor Ali Shah Criminal Appeal No. 94 of 2019. (on appeal from the judgment of Lahore High Court, Rawalpindi Bench, dated 11.9.2018, passed in Criminal Appeal No.05/2017) Khair-ul-Bashar son of Sajawal Khan …Appellant Versus The State …Respondent For the appellant: Mr. Ahsan Hameed Lilla, ASC. Syed Rifaqat Hussain Shah, AOR. For the State: Mr. Muhammad Jaffar, DPG. Date of hearing: 08.04.2019 JUDGMENT Syed Mansoor Ali Shah, J. – The appellant was","1,2,3,4,6,9,11,19,30,34,35,36,164",set aside,Set Aside,3331.0,20318.0,2018.0,11.0,268.0,"['1', '2', '3', '4', '6', '9', '11', '19', '30', '34', '35', '36', '164']",-268.0
c.a._1044_2015.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.1044 of 2015.,Civil,2015-10-06,2018-12-03,Unknown,Mst Gul Afroz Jan Decd Thr Lrs,Unknown,Unknown,Unknown,"Justice Mushir Alam
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",1.0,"Justice Mushir Alam
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",Unknown,Unknown,"In the Supreme Court of Pakistan (Appellate Jurisdiction) Present: Mr. Justice Mushir Alam Mr. Justice Syed Mansoor Ali Shah Civil Appeal No.1044 of 2015. On appeal from Judgment dated 10.06.2015 passed by the Peshawar High Court, Bannu Bench in C.R No. 169-B of 2014. Muhammad Irfan Appellant Versus Mst. Gul Afroz Jan (decd) thr. LRs & others Respondents For the appellant: Mr. Zulfiqar Khalid Maluka, ASC. For the respondents (1-3): Kh. Azhar Rasheed, ASC. For the respondent (4): Syed Rifaqat Hussain Shah, ASC/AOR. Date of hearing: 12.03.2018 JUDGMENT Syed Mansoor Ali Shah, J. – The question before us is",7,set aside,Set Aside,1141.0,6582.0,2015.0,10.0,1154.0,['7'],-1154.0
c.a._1257_2013.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.1257 of 2013.,Civil,2013-03-10,2018-03-13,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice Mushir Alam
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",1.0,"Justice Mushir Alam
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",Unknown,Unknown,"In the Supreme Court of Pakistan (Appellate Jurisdiction) Present: Mr. Justice Mushir Alam Mr. Justice Syed Mansoor Ali Shah Civil Appeal No.1257 of 2013. (On appeal from judgment of Lahore High Court, Rawalpindi Bench, dated 03.10.2013, passed in W.P No.3386 of 2006) Allah Ditta & others …Appellants Versus Member (Judicial), Board of Revenue, etc … Respondents For the appellants: Mr. Muhammad Munir Peracha, ASC. For respondent No.2: Ch. Afrasiab Khan, ASC. Date of hearing: 13.3.2018 JUDGMENT Syed Mansoor Ali Shah, J. – Leave to appeal was granted on 3-10-2013 to examine whether writ petition is maintainable against a remand order ?","5,135",set aside,Set Aside,919.0,5522.0,2013.0,3.0,1829.0,"['5', '135']",-1829.0
c.a._142_2019.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.142 of 2019,Civil,2019-01-18,2022-02-11,Unknown,Election Commission Of Pakistan And,Unknown,Unknown,Unknown,"Justice Umar Ata Bandial; Justice
Fazal Ali; Justice
Judge
Islamabad; justice between the parties in any case or matter pending
before it; justice and good
conscience. While exercising its general power in such a situation; Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Civil Appeal No.; Justice Krishna Iyer expressed in Mohinder Singh v. Chief Election
Commissioner AIR ",7.0,"Justice Krishna Iyer expressed in Mohinder Singh v. Chief Election
Commissioner AIR",Article 219; Article 218; Article 187; Article 218; Article 324; Article 225; Article 199; Article 4; Article 17; Article 222; Article 129,"PLD 2012 SC 681; PLD 1989 SC 396; PLD 2006 SC 328; PLD 2008 SC 735; PLD 2014 SC 1; PLD 2014 SC 531; PLD 1990 SC 352; PLD 2007 SC
308; PLD 1997 SC 84; PLD 2014 SC 668; PLD 2008 SC 779; PLD 1973 SC 368; PLD 2003 SC 955; PLD 2009 SC 644; PLD 1977 SC 599; PLD 2010 SC 1021; PLD 2018 SC 40; PLD 2000 SC 820; PLD 1995 SC 66","SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Bench-I: Mr. Justice Umar Ata Bandial, CJ Mr. Justice Syed Mansoor Ali Shah Mrs. Justice Ayesha A. Malik Civil Appeal No.142 of 2019 (Against the order (notification) dated 18.01.2019, of the Election Commission of Pakistan) Civil Petition No.1369 of 2019 (Against the order of the Islamabad High Court, dated 15.02.2019, passed in W.P. No.312/2019) Zulfiqar Ali Bhatti ...…. Appellant Versus Election Commission of Pakistan and others ……. Respondents For the appellant: Mr. Shahzad Shaukat, ASC. For respondent No.1: Mr. Muhammad Arshad, DG Law. (Election Commission)","4,5,8,9,11,17,19,24,25,29,30,40,63,70,88,95,98,103,121,129,139,142,154,187,199,213,218,219,222,225,324",set aside,Set Aside,7061.0,42649.0,2019.0,1.0,1120.0,"['4', '5', '8', '9', '11', '17', '19', '24', '25', '29', '30', '40', '63', '70', '88', '95', '98', '103', '121', '129', '139', '142', '154', '187', '199', '213', '218', '219', '222', '225', '324']",-1120.0
c.a._1507_2024.pdf,Justice Syed Mansoor Ali Shah,Unknown,Unknown,2024-11-21,2024-12-12,Unknown,Election Commission Of Pakistan And Another,Unknown,"Mr. Haris Azmat, ASC.",Unknown,"Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Mr. Justice Aqeel Ahmed Abbasi
Civil Appeals No. ",1.0,"Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Mr. Justice Aqeel Ahmed Abbasi
Civil Appeals No.",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Mr. Justice Syed Mansoor Ali Shah Mrs. Justice Ayesha A. Malik Mr. Justice Aqeel Ahmed Abbasi Civil Appeals No. 1507 and 1508 of 2024 AND CMAs No. 11341 and 11342 of 2024 [On appeal from the order dated 21.11.2024 passed by the Election Commission of Pakistan, Islamabad in Case No.F.17(3)/2024-Coord and F.6(28/2024-Law-III) Adil Khan Bazai. … Appellant (In both cases) Versus Election Commission of Pakistan and another. … Respondents (In both cases) For the Appellant: Mr. Taimur Aslam Khan, ASC. For the Respondents: Mr. Haris Azmat, ASC. Mr. M. Arshad, Special Secretary, ECP.",,set aside,Set Aside,246.0,1534.0,2024.0,11.0,21.0,[],-21.0
c.a._1507_2024_20012025.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No. 333 of 2024 (Sunni,Civil,2024-11-21,2024-12-12,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice Syed Mansoor Ali Shah
Mrs. Justice Ayesha A. Malik
Mr. Justice Aqeel Ahmed Abbasi
Civil Appeals Nos.; justice and fairness while making all
; Justice Syed
Mansoor Ali Shah",3.0,"Justice Syed
Mansoor Ali Shah",Article 51; Article 19; Article 218; Article 216; Article 215; Article 63A; Article 213; Article 17; Article 65; Article 219; Article 63; Article 63A; Article 5; Article 222,PLD 1973 SC 236; PLD 1963 SC 191; PLD 2013 SC 413; PLD 2012 SC 681; PLD 1965 SC 698; PLD 2024 SC 642; PLD 1997 SC 84; PLD 1974 SC 193; PLD 1975 SC 624,"C.A 1507 of 2024 (1).doc 1 SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Bench-I: Mr. Justice Syed Mansoor Ali Shah Mrs. Justice Ayesha A. Malik Mr. Justice Aqeel Ahmed Abbasi Civil Appeals Nos.1507 and 1508 of 2024 (Against the orders dated 21.11.2024 passed by Election Commission of Pakistan in Case No.F.6(28)/2024-Law-III and Case No.F.17(3)/2024-Coord.) Adil Khan Bazai. (In both cases) .... Appellant Versus Election Commission of Pakistan and another. (In both cases) …. Respondents For the appellant: Mr. Taimoor Aslam Khan, ASC. (In both cases) For respondent No.1 (ECP): Rana Asad Ullah, Addl. AGP. (In both cases) Mr. Muhammad Arshad, Spl. Secy. ECP. Mr. Khurram Shehzad, D.D. Law, ECP. Ms. Saima Tariq, D.D. Law, ECP.","1,2,3,5,6,8,10,13,15,16,17,19,21,51,63,65,92,98,213,215,216,218,219,220,222,1507,2017",set aside,Set Aside,8194.0,50288.0,2024.0,11.0,21.0,"['1', '2', '3', '5', '6', '8', '10', '13', '15', '16', '17', '19', '21', '51', '63', '65', '92', '98', '213', '215', '216', '218', '219', '220', '222', '1507', '2017']",-21.0
c.a._1518_2013.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.1518 of 2013,Civil,2013-08-16,2023-02-24,Unknown,Pakistan Broadcasters Association,Unknown,Unknown,Unknown,"Justice Syed Mansoor Ali Shah
Mr. Justice Jamal Khan Mandokhail
Mr. Justice Shahid Waheed
Civil Appeal No.",1.0,"Justice Syed Mansoor Ali Shah
Mr. Justice Jamal Khan Mandokhail
Mr. Justice Shahid Waheed
Civil Appeal No.",Unknown,"PLD 2011 SC 619; PLD 2010 SC 1004; PLD 2006 SC 528; PLD 2014 SC
389; PLD 2020 SC 1","IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Bench-V: Mr. Justice Syed Mansoor Ali Shah Mr. Justice Jamal Khan Mandokhail Mr. Justice Shahid Waheed Civil Appeal No.1518 of 2013 (O n appeal against judgment dated 16.8.2013 passed by the High Court of Sindh, Karachi in C.P. No. D-2633 of 2010) Pakistan Electronic Media Regulatory Authority ...….Appellant(s) Versus Pakistan Broadcasters Association & others ….Respondent(s) For the Appellant(s): Mr. Ahmed Pervaiz, ASC. (via video link from Lahore) Tahir Tarar, H.L. (PEMRA) Muhsin Dogar, Director (R) Anas Farooq, L.O.","2,4,7,19,24,29,30,39,2004",set aside,Set Aside,2594.0,15700.0,2013.0,8.0,3479.0,"['2', '4', '7', '19', '24', '29', '30', '39', '2004']",-3479.0
c.a._158_l_2011.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.158-L of 2011,Civil,2010-05-27,2020-06-30,Unknown,Unknown,Unknown,"Mr. Ibrar Ahmad, ASC.",Unknown,"Justice Manzoor Ahmad Malik
Mr. Justice Syed Mansoor Ali Shah
Mr. Justice Sayyed Mazahar Ali Akbar Naqvi
Civil Appeal No.",1.0,"Justice Manzoor Ahmad Malik
Mr. Justice Syed Mansoor Ali Shah
Mr. Justice Sayyed Mazahar Ali Akbar Naqvi
Civil Appeal No.",Unknown,PLD 2019 SC 189,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Manzoor Ahmad Malik Mr. Justice Syed Mansoor Ali Shah Mr. Justice Sayyed Mazahar Ali Akbar Naqvi Civil Appeal No.158-L of 2011 (on appeal from the judgment of Federal Service Tribunal, Lahore dated 27.05.2010, passed in Appeal No.668(L)C.S/2001) Mirza Aamer Hassan ...….Appellant Versus Commissioner of Income Tax, etc. …….Respondents For the appellant: Mian Muhammad Javaid, ASC. For the respondents: Mr. Ibrar Ahmad, ASC. Mr. Imtiaz A. Shaukat, AOR. Date of hearing: 30.06.2020 ORDER Syed Mansoor Ali Shah, J.- Brief facts are that the","3,4,29",unknown,Unknown,844.0,5104.0,2010.0,5.0,3687.0,"['3', '4', '29']",-3687.0
c.a._17_l_2019.pdf,Justice Syed Mansoor Ali Shah,Unknown,Unknown,2018-11-20,2021-03-16,Appellantspetitioners,Unknown,Unknown,"Mr. Umar Farooq, ASC.",Unknown,"Justice Dorab Patel and Justice Zaffar
Hussain Mirza; Justice Umar Ata Bandial; Justice Zaffar Hussain Mirza; Justice of Pakistan for appropriate order.
; Justice Manzoor Ahmad Malik
Mr. Justice Syed Mansoor Ali Shah
Mr. Justice Amin; Justice Dorab
Patel agreed; Justice for
constitution of a larger Bench to reconsider the earlier view.; Justice for constitution of a three member Bench. If the
; Justice for constitution of a larger Bench to reconsider the
question",9.0,"Justice for constitution of a larger Bench to reconsider the
question",Article 189,"SCMR 1453
5; PLD 2012 SC 380; SCMR 1453
7; SCMR 1004
8; PLD 2012 SC 774; PLD 2020 SC 227; SCMR 1662
4; PLD 2004 SC 600; PLD 2021 SC 327; SCMR 1675
3; PLD 2016 SC 229; SCMR 1662
10; PLD 2020 SC
227; PLD 2003 SC 500; SCMR 1004
6","SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Manzoor Ahmad Malik Mr. Justice Syed Mansoor Ali Shah Mr. Justice Amin-ud-Din Khan C.A.17-L/2019, C.P.2646-L/2018 and C.A.364-L/2020 (Against the judgment dated 20.11.2018 passed in E.F.A. No.17/2012, judgment dated 20.11.2018 passed in E.F.A. No.620/2011 and judgment dated 03.02.2020 passed in E.F.A No.231782/2018 respectively by the Lahore High Court, Lahore) Mst. Samrana Nawaz, etc. (In C.A.17-L/2019 and C.P.2646-L/2018) Khalid Mujeeb Pervaiz Khan, etc. (In C.A. 364-L/2020) ...…. Appellants/Petitioners Versus MCB Bank Ltd., etc. (In C.A. 17-L/2019 and C.P. 2646-L/2018) The Bank of Punjab, etc. (In C.A. 364-L/2020) …….Respondents For the appellants/petitioners: Mr. Shahid Ikram Siddiqui, ASC. For the respondents: Mr. Umar Farooq, ASC. Mr. Ashar Elahi, ASC.","1,2,5,10,19,30,54,89,90,148,189",set aside,Unknown,4763.0,27591.0,2018.0,11.0,847.0,"['1', '2', '5', '10', '19', '30', '54', '89', '90', '148', '189']",-847.0
c.a._24_q_2014.pdf,Justice Syed Mansoor Ali Shah,CIVIL APPEAL NO.24-Q OF 2014,Unknown,2010-09-20,2021-05-26,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SYED MANSOOR ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.; Justice Munib Akhtar. While I agree with the
conclusion",2.0,"Justice Munib Akhtar. While I agree with the
conclusion",Unknown,"PLD 2016 SC 637; PLD 1958 SC 437; PLD 1961
SC 537","IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE SYED MANSOOR ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEAL NO.24-Q OF 2014 (On appeal from the judgment dated 20.09.2010 passed by the Balochistan High Court, Quetta in Const. Petition No.320 of 2010.) AND CIVIL APPEAL NO.26-Q OF 2018 (On appeal from the judgment dated 15.07.2013 passed by the Balochistan High Court, Quetta in Custom Reference No.20 and 23 of 2018.) Haji Tooti : (in CA 24-Q/2014) Muhammad Usman : (in CA 26-Q/2018) … Appellants vs The Federal Board of Revenue, Islamabad & : (in CA 24-Q/2014)","4,8,15,16,24,30,95,179,181,223,1994,2006",unknown,Unknown,3387.0,20035.0,2010.0,9.0,3901.0,"['4', '8', '15', '16', '24', '30', '95', '179', '181', '223', '1994', '2006']",-3901.0
c.a._263_2014.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.263 of 2014,Civil,2013-05-13,2021-11-17,Muhammad Amjad Khan Afridi,Shad Muhammad,Unknown,Unknown,Unknown,"Justice Henry Brand; justice and equality; Justice Syed Mansoor Ali Shah
Mr. Justice Jamal Khan Mandokhail
Civil Appeal No.",3.0,"Justice Syed Mansoor Ali Shah
Mr. Justice Jamal Khan Mandokhail
Civil Appeal No.",Article 35; Article 25,Unknown,"SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Syed Mansoor Ali Shah Mr. Justice Jamal Khan Mandokhail Civil Appeal No.263 of 2014 (Against the judgment dated 13.05.2013 passed by the Peshawar High Court, Peshawar in C.R. No.1414 of 2021) Muhammad Amjad Khan Afridi & others … Appellant(s) Versus Shad Muhammad & others … Respondent(s) For the Appellant(s) : Mr. Muhammad Ikram Ch., ASC Mr. Ijaz Khan Sabi, ASC. For respondents No.1-6 : Mr. Abdul Sattar Khan, ASC. Date of Hearing : 17.11.2021 Judgment Syed Mansoor Ali Shah, J.- The facts necessary to state for decision of the present appeal are quite simple: The predecessor of the respondents instituted a suit for possession","2,3,4,7,11,25,35",set aside,Set Aside,1688.0,9444.0,2013.0,5.0,3110.0,"['2', '3', '4', '7', '11', '25', '35']",-3110.0
c.a._333_2024_mv.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No. 333 of 2024 etc. 2,Civil,2024-09-07,,Unknown,Election Commission Of Pakistan Through Its,Unknown,Unknown,No Mr Amir Javed,"Justice Syed Mansoor Ali Shah
Justice Munib Akhtar
Justice Yahya Afridi
Justice Amin; Justice Qazi Faez Isa; Justice Jamal Khan Mandokhail
Justice Muhammad Ali Mazhar
Justice Ayesha A. Malik
Justice Athar Minallah
Justice Syed Hasan Azhar Rizvi
Justice Shahid Waheed
Justice Irfan Saadat Khan
Justice Naeem Akhtar Afghan
Civil Appeals No. ",3.0,"Justice Jamal Khan Mandokhail
Justice Muhammad Ali Mazhar
Justice Ayesha A. Malik
Justice Athar Minallah
Justice Syed Hasan Azhar Rizvi
Justice Shahid Waheed
Justice Irfan Saadat Khan
Justice Naeem Akhtar Afghan
Civil Appeals No.",Article 51; Article 106,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Justice Qazi Faez Isa, CJ Justice Syed Mansoor Ali Shah Justice Munib Akhtar Justice Yahya Afridi Justice Amin-ud-Din Khan Justice Jamal Khan Mandokhail Justice Muhammad Ali Mazhar Justice Ayesha A. Malik Justice Athar Minallah Justice Syed Hasan Azhar Rizvi Justice Shahid Waheed Justice Irfan Saadat Khan Justice Naeem Akhtar Afghan Civil Appeals No. 333 and 334 of 2024 AND Civil Misc. Application No.2920 of 2024 [Stay application]","2,7,8,23,51,66,104,106,1328,1612,1614,1615",set aside,Set Aside,2402.0,14870.0,2024.0,9.0,Unknown,"['2', '7', '8', '23', '51', '66', '104', '106', '1328', '1612', '1614', '1615']",
c.a._404_2014.pdf,Justice Syed Mansoor Ali Shah,Civil Appeal No.404 of 2014.,Civil,2013-04-22,2018-02-05,Unknown,Dilawar Shah,"Syed Hamid Ali Shah, ASC",Mr. Muhammad Saeed Khan,Unknown,"Justice M. Monir; Justice Sh. Azmat Saeed
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",2.0,"Justice Sh. Azmat Saeed
Mr. Justice Syed Mansoor Ali Shah
Civil Appeal No.",Article 79; Article 79,PLD 2008 SC 140,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Mr. Justice Sh. Azmat Saeed Mr. Justice Syed Mansoor Ali Shah Civil Appeal No.404 of 2014. (on appeal from the judgment of Peshawar High Court, Abbottabad Bench dated 22.04.2013, passed in C.R No. 235/2008.) Bilal Hussain Shah and another Appellants Versus Dilawar Shah …Respondent For the petitioners: Syed Hamid Ali Shah, ASC For the respondent: Mr. Muhammad Saeed Khan Date of Hearing: 02.05.2018 JUDGMENT Syed Mansoor Ali Shah, J.- Leave was granted in this case vide order dated 13.03.2014 to examine whether the ratio of","2,8,79,148,234",unknown,Unknown,1643.0,9711.0,2013.0,4.0,1750.0,"['2', '8', '79', '148', '234']",-1750.0
